# Time(s) Gyro_X Gyro_Y Gyro_Z Acc_X Acc_Y Acc_Z
81.720000 0.00293668 -0.00104600 0.00057061 0.014299 -0.025498 -9.301215
81.730000 -0.00070383 -0.00082721 -0.00247709 0.046269 -0.012394 -9.306932
81.740000 0.00125035 -0.00067370 -0.00214833 0.012116 -0.032477 -9.291249
81.750000 0.00120277 0.00095178 -0.00076015 0.007495 -0.003943 -9.288749
81.760000 0.00083778 0.00232891 -0.00065416 0.019000 -0.002639 -9.287394
81.770000 0.00180569 0.00064292 -0.00189788 0.021569 -0.022681 -9.292515
81.780000 0.00154989 -0.00015580 -0.00089099 0.024077 -0.010085 -9.295860
81.790000 0.00130540 -0.00144142 -0.00240950 0.023272 -0.011979 -9.283029
81.800000 0.00190946 -0.00016375 -0.00141632 0.007259 -0.025016 -9.295899
81.810000 0.00116644 0.00011433 -0.00038241 0.012400 -0.012891 -9.307782
81.820000 0.00094888 0.00069860 -0.00150186 0.010446 0.005605 -9.298943
81.830000 0.00119359 0.00160509 -0.00136775 0.008288 -0.016148 -9.286286
81.840000 0.00191532 0.00044844 -0.00006552 0.032055 -0.029611 -9.304320
81.850000 0.00112877 0.00046659 -0.00045027 0.022227 -0.015340 -9.312650
81.860000 0.00221360 0.00073610 -0.00032147 0.005620 -0.025676 -9.314359
81.870000 0.00063152 0.00207089 -0.00015966 0.015415 -0.003055 -9.303308
81.880000 0.00107771 0.00037735 0.00017791 0.030823 -0.014703 -9.298484
81.890000 0.00039380 -0.00128288 -0.00072760 0.003343 -0.003302 -9.295486
81.900000 0.00219000 0.00209131 -0.00090729 0.004001 -0.011181 -9.302528
81.910000 0.00104359 0.00101953 -0.00106435 0.020613 -0.012599 -9.284493
81.920000 0.00151641 0.00041460 0.00021137 0.008727 -0.009281 -9.283367
81.930000 0.00172298 0.00131023 -0.00100532 0.045205 -0.004504 -9.293036
81.940000 0.00292593 0.00098391 -0.00055271 0.022750 0.000521 -9.299514
81.950000 0.00023906 0.00040293 -0.00068562 0.027959 0.006941 -9.297744
81.960000 0.00021232 0.00020768 -0.00096580 -0.000140 -0.023608 -9.293716
81.970000 0.00105592 -0.00126271 -0.00093527 0.011630 -0.018472 -9.299600
81.980000 0.00062265 0.00047912 0.00023528 0.025609 -0.024460 -9.302488
81.990000 0.00305240 0.00117838 -0.00203442 0.034070 -0.019820 -9.289392
82.000000 0.00065459 0.00109596 -0.00031671 0.020139 -0.015231 -9.289269
82.010000 0.00198733 0.00040265 -0.00116350 0.001375 -0.010567 -9.291122
82.020000 0.00275242 0.00055867 -0.00181667 0.028484 -0.018755 -9.296645
82.030000 0.00247513 -0.00099610 -0.00429505 -0.004525 -0.021698 -9.294894
82.040000 0.00176939 0.00141070 -0.00038599 0.034707 0.003458 -9.300074
82.050000 -0.00030246 0.00044113 -0.00107817 0.028740 -0.016472 -9.312810
82.060000 0.00046271 0.00191207 -0.00184667 0.026051 0.003313 -9.300464
82.070000 0.00131610 0.00169405 -0.00041856 0.010927 -0.014326 -9.297878
82.080000 0.00224112 0.00106371 -0.00037065 0.046100 -0.004941 -9.295356
82.090000 0.00136683 0.00111344 -0.00118554 -0.008953 -0.016433 -9.278128
82.100000 -0.00030187 0.00145404 0.00036174 0.020800 -0.006782 -9.292730
82.110000 0.00125198 -0.00004838 -0.00235772 0.015133 0.001913 -9.294761
82.120000 0.00108581 -0.00084895 -0.00228899 0.012931 -0.014785 -9.282375
82.130000 0.00097927 -0.00026377 -0.00045469 0.005205 -0.012297 -9.295914
82.140000 0.00084070 -0.00010663 -0.00250492 0.004599 -0.007332 -9.294085
82.150000 0.00014711 -0.00031614 -0.00202531 0.028785 -0.003619 -9.297206
82.160000 0.00067096 -0.00064725 -0.00096374 0.014444 -0.029245 -9.303093
82.170000 0.00124041 -0.00032617 -0.00037459 0.020109 -0.024636 -9.290815
82.180000 -0.00036136 -0.00061218 -0.00091322 0.010966 -0.032628 -9.302429
82.190000 0.00168704 0.00136740 0.00081239 0.021842 -0.027594 -9.305533
82.200000 0.00062341 0.00037250 -0.00183268 0.013698 -0.019989 -9.293671
82.210000 -0.00025377 0.00072857 -0.00157587 0.026379 -0.019744 -9.307039
82.220000 0.00223238 -0.00096239 -0.00031365 0.021367 -0.009823 -9.280512
82.230000 -0.00000574 -0.00032045 -0.00026089 0.031462 -0.027588 -9.298060
82.240000 0.00032412 -0.00001578 -0.00161216 0.024562 -0.023502 -9.300157
82.250000 0.00278503 -0.00011749 -0.00074845 0.026740 -0.012500 -9.296633
82.260000 0.00079809 0.00072142 -0.00141474 0.013465 -0.029456 -9.299774
82.270000 0.00079918 0.00089395 -0.00166301 0.019088 -0.029684 -9.296170
82.280000 0.00208932 0.00168548 -0.00019351 0.023920 -0.021920 -9.292616
82.290000 0.00106988 -0.00249060 -0.00037571 0.022757 -0.018045 -9.300810
82.300000 0.00060867 0.00025373 -0.00269738 0.016678 -0.023562 -9.293204
82.310000 0.00149359 -0.00094858 -0.00068158 0.011547 -0.022811 -9.291677
82.320000 0.00190466 0.00003067 0.00041605 0.017579 -0.014383 -9.313766
82.330000 0.00025301 0.00110043 -0.00210479 0.014767 0.001808 -9.314458
82.340000 0.00203113 0.00137599 -0.00033164 0.037496 -0.012388 -9.301980
82.350000 0.00060672 -0.00090200 -0.00119064 0.017956 -0.002695 -9.319425
82.360000 0.00211031 0.00062996 -0.00235304 0.034154 -0.012344 -9.286528
82.370000 -0.00012473 0.00175315 -0.00031209 0.002517 -0.017275 -9.319934
82.380000 -0.00023400 -0.00126583 -0.00142504 0.031976 -0.024827 -9.306624
82.390000 -0.00085136 0.00034417 0.00165163 0.000656 -0.010556 -9.295931
82.400000 -0.00059696 0.00031397 0.00051193 0.012521 -0.012369 -9.304449
82.410000 0.00174909 0.00035126 -0.00094635 0.002407 -0.018638 -9.280203
82.420000 -0.00015591 0.00023234 -0.00055656 0.029717 -0.010446 -9.294210
82.430000 0.00210511 -0.00012018 -0.00098984 0.016367 -0.007640 -9.290997
82.440000 0.00005079 0.00072533 -0.00001622 0.019169 -0.013009 -9.312709
82.450000 0.00162965 -0.00067019 -0.00065314 0.015197 -0.026931 -9.308772
82.460000 0.00032269 0.00151105 -0.00096131 0.024703 -0.027646 -9.288969
82.470000 -0.00051951 0.00028020 -0.00034153 0.030320 -0.015617 -9.302705
82.480000 0.00124401 -0.00001180 -0.00138527 0.030310 -0.009476 -9.284698
82.490000 0.00001250 0.00010525 -0.00165568 0.009185 -0.017603 -9.298836
82.500000 0.00197009 -0.00040114 -0.00067772 0.022094 -0.008751 -9.295272
82.510000 0.00105430 0.00144567 0.00028937 0.033354 -0.018747 -9.307140
82.520000 0.00169597 0.00085293 -0.00184865 0.013343 -0.022901 -9.301209
82.530000 -0.00006887 -0.00034569 -0.00004808 0.017308 -0.017268 -9.294331
82.540000 0.00107333 0.00136866 0.00020280 0.015389 -0.004512 -9.316032
82.550000 0.00027405 0.00053207 -0.00081299 -0.002269 -0.004987 -9.287423
82.560000 0.00067221 -0.00003484 0.00038476 0.032390 -0.008633 -9.296625
82.570000 0.00105197 0.00051314 -0.00160278 0.017416 -0.031021 -9.295173
82.580000 0.00167521 -0.00050511 -0.00034509 0.005632 0.009661 -9.306970
82.590000 0.00148223 0.00008748 -0.00048235 0.019246 0.000064 -9.300310
82.600000 0.00118567 0.00046064 -0.00078706 0.016407 -0.040868 -9.309748
82.610000 0.00106178 0.00062991 -0.00073976 0.025615 0.001728 -9.305562
82.620000 -0.00010386 0.00034779 -0.00053505 0.021967 0.012085 -9.290982
82.630000 0.00109729 0.00145375 -0.00017991 0.029761 -0.022661 -9.281126
82.640000 0.00012959 0.00033337 -0.00111134 0.013077 -0.023680 -9.281856
82.650000 0.00099565 0.00049702 -0.00018848 0.013631 -0.015037 -9.280388
82.660000 0.00117733 0.00173055 -0.00055900 0.010859 -0.017368 -9.302752
82.670000 0.00016941 0.00003272 -0.00019621 0.016713 -0.014608 -9.283249
82.680000 -0.00061417 -0.00084588 -0.00078930 0.036423 -0.013442 -9.303916
82.690000 0.00195092 0.00180704 -0.00101711 0.026780 -0.014947 -9.296271
82.700000 0.00206083 0.00057227 -0.00233141 0.009682 -0.031171 -9.296839
82.710000 0.00099192 -0.00011891 0.00011823 0.009305 -0.020303 -9.281823
82.720000 0.00097432 -0.00077791 -0.00229971 0.019298 -0.003929 -9.293689
82.730000 0.00097902 -0.00192022 -0.00131817 0.025838 -0.020500 -9.285121
82.740000 0.00123103 -0.00055702 0.00019399 0.023108 -0.017644 -9.293547
82.750000 0.00219101 -0.00051670 -0.00109804 0.012848 -0.017937 -9.297203
82.760000 0.00199469 0.00049869 -0.00219448 0.014743 0.000587 -9.300802
82.770000 0.00085668 -0.00035293 0.00030820 0.040825 -0.014327 -9.298993
82.780000 0.00160593 0.00018624 -0.00065785 0.014956 -0.010776 -9.287708
82.790000 -0.00030812 -0.00025378 0.00075328 -0.005379 -0.014951 -9.316531
82.800000 0.00105351 0.00143009 -0.00056799 0.029818 -0.005003 -9.296240
82.810000 0.00231428 -0.00149884 -0.00098822 0.022084 -0.029298 -9.302123
82.820000 0.00264478 0.00145617 0.00052537 0.013878 -0.019490 -9.287928
82.830000 0.00099324 -0.00003711 -0.00182716 0.032817 -0.008894 -9.299884
82.840000 -0.00009693 0.00130706 -0.00028679 0.012538 -0.014095 -9.293685
82.850000 0.00093343 0.00100819 -0.00065755 0.017790 -0.021591 -9.290497
82.860000 0.00196222 0.00145269 -0.00186587 0.027135 -0.028119 -9.300487
82.870000 0.00127365 -0.00116887 -0.00066698 0.027779 -0.005114 -9.296004
82.880000 0.00160430 -0.00081372 -0.00121646 0.023653 -0.012475 -9.287107
82.890000 0.00100953 0.00073391 -0.00107860 0.008908 -0.012324 -9.305539
82.900000 -0.00017229 0.00044599 -0.00245224 0.030881 -0.025583 -9.292565
82.910000 0.00076736 0.00005863 -0.00093427 0.011165 -0.007476 -9.292257
82.920000 0.00044068 -0.00100768 -0.00116634 0.022397 0.004609 -9.303675
82.930000 0.00193082 0.00176146 0.00163933 0.029261 -0.003280 -9.287386
82.940000 0.00269165 -0.00069694 -0.00120844 0.013227 -0.017346 -9.302710
82.950000 0.00097721 0.00041444 -0.00073047 0.017027 -0.023412 -9.300282
82.960000 0.00340759 -0.00058205 -0.00151353 0.034676 -0.018192 -9.295592
82.970000 0.00264383 -0.00011598 -0.00040642 0.012746 -0.015150 -9.288383
82.980000 0.00203466 0.00098650 -0.00060823 0.024894 -0.000817 -9.308748
82.990000 0.00193861 -0.00039307 -0.00129636 0.012436 -0.019129 -9.281401
83.000000 0.00153564 -0.00156944 0.00061658 0.022988 -0.029171 -9.285728
83.010000 0.00130339 0.00065303 -0.00243051 0.021096 -0.006097 -9.280814
83.020000 -0.00028661 0.00010142 0.00000743 0.010224 0.000832 -9.297392
83.030000 -0.00107662 0.00128836 -0.00116003 0.015861 -0.013453 -9.308575
83.040000 0.00077658 0.00075359 -0.00053068 0.019801 -0.017427 -9.306032
83.050000 0.00028757 0.00112491 -0.00311940 0.013536 -0.003619 -9.298427
83.060000 0.00054958 0.00065368 -0.00114495 0.010193 -0.010518 -9.288983
83.070000 -0.00082691 0.00125803 -0.00204839 0.019980 -0.027341 -9.322115
83.080000 0.00093249 0.00065303 -0.00078017 0.010992 -0.004457 -9.287022
83.090000 0.00216901 0.00044674 -0.00037254 0.012040 -0.017359 -9.289672
83.100000 0.00094410 0.00111296 0.00059350 0.018615 -0.005637 -9.297622
83.110000 0.00113754 0.00128185 0.00065533 0.024816 -0.018228 -9.304489
83.120000 0.00235718 0.00011471 0.00023643 0.031657 -0.030020 -9.302647
83.130000 0.00124877 0.00161723 -0.00023137 0.019057 -0.006413 -9.305439
83.140000 0.00127567 0.00093397 -0.00054476 0.021268 -0.028865 -9.292246
83.150000 0.00129433 0.00034117 -0.00105172 0.038237 -0.034596 -9.303924
83.160000 0.00276317 0.00097753 -0.00137330 0.028369 0.014436 -9.290769
83.170000 0.00072258 0.00155626 -0.00153619 0.012706 -0.016486 -9.308919
83.180000 -0.00048203 -0.00090845 -0.00252898 0.028051 -0.004539 -9.282587
83.190000 -0.00029881 -0.00068087 0.00058524 0.016699 -0.023075 -9.281700
83.200000 0.00095382 0.00013674 -0.00224341 0.033808 -0.024879 -9.300406
83.210000 0.00085687 -0.00123733 -0.00116942 0.027895 -0.017522 -9.296334
83.220000 0.00306449 0.00116380 -0.00100980 0.005309 -0.026223 -9.297564
83.230000 0.00169812 -0.00002154 -0.00160068 0.013012 -0.026480 -9.299791
83.240000 0.00270413 -0.00064227 -0.00115412 0.011225 -0.014719 -9.286725
83.250000 0.00130603 -0.00043623 -0.00014940 0.016987 -0.019261 -9.285913
83.260000 0.00069341 0.00116391 -0.00021402 0.027335 -0.007020 -9.321857
83.270000 0.00075699 0.00221066 -0.00146534 0.015517 -0.020717 -9.304906
83.280000 0.00234887 0.00167493 0.00097088 0.030536 -0.020435 -9.310554
83.290000 0.00117406 -0.00028859 0.00127680 0.022462 -0.015076 -9.305874
83.300000 0.00066530 -0.00031354 -0.00098979 0.030179 -0.009691 -9.291373
83.310000 0.00001831 0.00102615 -0.00140567 0.024840 -0.004104 -9.298204
83.320000 0.00071252 0.00146778 -0.00017631 0.007584 -0.017072 -9.313206
83.330000 0.00101558 0.00067087 -0.00078774 0.009379 0.001191 -9.307656
83.340000 0.00056884 0.00049747 -0.00030916 0.008261 -0.008304 -9.288018
83.350000 0.00087384 0.00091977 -0.00163667 0.003337 -0.012512 -9.302134
83.360000 0.00039611 -0.00023432 -0.00136513 0.023306 -0.018027 -9.310306
83.370000 0.00228718 0.00122604 -0.00187692 0.015186 -0.008742 -9.277213
83.380000 0.00143750 0.00010942 -0.00148238 0.023898 -0.018909 -9.308446
83.390000 -0.00048574 0.00147192 -0.00216386 0.018415 -0.018784 -9.293592
83.400000 0.00094804 -0.00044631 -0.00002416 0.019404 -0.010204 -9.300247
83.410000 0.00066565 0.00036554 -0.00090073 0.037091 -0.009162 -9.303717
83.420000 0.00130257 0.00051300 -0.00084327 0.030011 -0.026560 -9.305197
83.430000 0.00048160 -0.00107473 -0.00191855 0.011990 -0.001716 -9.298438
83.440000 0.00171848 0.00019418 -0.00146401 0.013713 -0.013359 -9.291229
83.450000 -0.00040573 -0.00121965 -0.00150321 0.035892 -0.029970 -9.284017
83.460000 0.00188805 -0.00005707 -0.00039951 -0.000673 -0.005937 -9.285017
83.470000 0.00039694 0.00113887 -0.00115175 0.032151 -0.009312 -9.307301
83.480000 -0.00023188 0.00023105 0.00103400 0.027471 -0.025675 -9.306037
83.490000 0.00278988 0.00098653 -0.00093706 0.015437 -0.018662 -9.294243
83.500000 0.00130390 0.00081685 -0.00083989 0.013046 -0.011703 -9.310373
83.510000 0.00144094 0.00070823 -0.00111597 0.020388 -0.017725 -9.286512
83.520000 -0.00019526 0.00003994 -0.00000048 0.031145 -0.016700 -9.316245
83.530000 0.00096854 0.00080029 -0.00108302 0.005257 -0.003763 -9.298084
83.540000 -0.00005960 0.00026137 -0.00182246 0.037492 -0.006033 -9.294098
83.550000 -0.00008629 0.00170564 -0.00122009 0.021285 -0.026489 -9.302963
83.560000 0.00025852 0.00211796 0.00001499 0.024163 -0.018451 -9.291967
83.570000 0.00062849 0.00092764 -0.00103579 0.030292 -0.016797 -9.300965
83.580000 0.00030732 0.00097469 -0.00112430 0.011037 -0.006651 -9.289115
83.590000 0.00107550 0.00152136 0.00011121 0.041871 -0.013231 -9.297616
83.600000 0.00044991 0.00098603 -0.00192786 0.024673 -0.017880 -9.305503
83.610000 0.00145041 0.00064850 -0.00042102 0.020888 -0.010422 -9.291409
83.620000 0.00070256 0.00258407 -0.00170130 0.024441 -0.004361 -9.291445
83.630000 0.00197155 -0.00053170 -0.00029566 0.022706 -0.027656 -9.294191
83.640000 0.00157579 0.00055498 -0.00129532 0.018291 -0.026216 -9.291641
83.650000 0.00114113 0.00076701 0.00098994 0.025182 -0.010746 -9.291094
83.660000 0.00012766 -0.00005591 -0.00051526 0.021239 -0.017467 -9.278950
83.670000 0.00074395 0.00039996 0.00027035 0.021482 -0.040426 -9.320927
83.680000 -0.00182027 -0.00009795 -0.00254237 0.032049 -0.033340 -9.302093
83.690000 -0.00019582 0.00290462 -0.00020183 0.007842 -0.018026 -9.292789
83.700000 0.00195156 0.00041947 -0.00004129 0.013353 -0.023156 -9.289357
83.710000 -0.00076656 0.00153830 -0.00161984 0.046319 -0.009596 -9.305790
83.720000 0.00046868 0.00100515 -0.00048355 0.028711 0.002441 -9.286017
83.730000 0.00108462 -0.00086310 -0.00070019 0.004563 -0.009716 -9.301240
83.740000 0.00196056 -0.00003249 0.00051494 0.020525 -0.018741 -9.289223
83.750000 0.00012731 0.00050655 0.00073533 0.016471 -0.000822 -9.296680
83.760000 0.00031860 0.00155399 0.00117465 0.017765 -0.009282 -9.293078
83.770000 0.00117104 -0.00002702 -0.00157274 0.026004 -0.016332 -9.283305
83.780000 0.00230460 0.00177669 0.00064931 0.029903 -0.015123 -9.288423
83.790000 0.00096716 0.00153781 -0.00084884 0.017370 -0.009297 -9.288397
83.800000 0.00011694 0.00162418 0.00083387 0.022497 -0.023201 -9.308584
83.810000 -0.00002060 -0.00053943 -0.00076002 0.022935 -0.022239 -9.286107
83.820000 0.00195613 -0.00063382 -0.00057298 0.004912 -0.001828 -9.296140
83.830000 0.00040957 0.00120083 -0.00159789 0.011457 -0.019513 -9.298686
83.840000 0.00177180 0.00034179 -0.00173714 0.024830 -0.027253 -9.306241
83.850000 0.00106369 -0.00143797 -0.00135909 0.016757 -0.015307 -9.289485
83.860000 0.00133740 -0.00127175 -0.00337114 0.022692 -0.018895 -9.294285
83.870000 -0.00133937 0.00182713 -0.00087676 0.021655 -0.017517 -9.295487
83.880000 0.00046753 0.00144515 -0.00120445 -0.001515 -0.005665 -9.291170
83.890000 0.00126846 0.00052576 -0.00127100 0.034980 -0.023109 -9.290935
83.900000 0.00129415 0.00127326 -0.00098491 0.000950 -0.032656 -9.299019
83.910000 0.00053944 0.00015749 -0.00309791 0.014213 -0.004527 -9.284867
83.920000 0.00128306 -0.00070911 -0.00017028 0.032836 -0.009021 -9.290240
83.930000 0.00090958 0.00060512 -0.00009967 0.007183 -0.001003 -9.284131
83.940000 0.00007348 0.00086925 -0.00053238 0.006201 -0.010320 -9.302117
83.950000 0.00081522 -0.00042819 -0.00020476 0.038496 -0.024750 -9.295724
83.960000 0.00170345 0.00061360 -0.00187030 0.021860 -0.015534 -9.275166
83.970000 0.00047255 0.00043967 -0.00011151 0.036911 -0.031376 -9.291779
83.980000 -0.00058349 -0.00006380 -0.00120267 0.019886 -0.006657 -9.294521
83.990000 0.00091678 -0.00080133 -0.00101753 0.011874 -0.025375 -9.300669
84.000000 0.00068952 -0.00053759 -0.00091797 0.018795 -0.013061 -9.302356
84.010000 0.00045883 0.00099559 -0.00168533 0.037060 -0.009647 -9.287910
84.020000 0.00108983 -0.00030839 -0.00139975 0.018613 -0.025375 -9.287817
84.030000 0.00129729 0.00073472 -0.00121702 0.010065 -0.035228 -9.290994
84.040000 0.00073059 -0.00095361 0.00060276 0.012444 -0.018343 -9.289710
84.050000 0.00168746 0.00115145 -0.00239503 0.010696 -0.031022 -9.284456
84.060000 0.00040451 0.00016545 -0.00273106 0.019417 -0.002427 -9.290389
84.070000 0.00188995 0.00195388 0.00126193 0.026556 -0.013366 -9.295024
84.080000 -0.00004588 0.00061732 0.00052282 0.031345 -0.006855 -9.302540
84.090000 0.00074638 -0.00006699 -0.00266602 0.024930 -0.021193 -9.299776
84.100000 0.00213262 0.00048074 -0.00152934 0.025684 -0.021344 -9.295174
84.110000 0.00128386 0.00065301 -0.00063174 0.023801 -0.018393 -9.289453
84.120000 0.00078290 0.00212236 -0.00093366 0.015605 -0.005574 -9.295343
84.130000 0.00261932 0.00106412 -0.00044883 0.021728 -0.023988 -9.298996
84.140000 0.00088673 0.00147396 -0.00068701 0.021949 -0.004756 -9.299867
84.150000 0.00006787 -0.00046549 -0.00037752 0.030207 -0.022556 -9.293308
84.160000 0.00009262 0.00043777 0.00025718 0.014932 0.000442 -9.283013
84.170000 0.00130397 -0.00022213 0.00060999 0.022857 -0.020351 -9.311820
84.180000 0.00154788 0.00151779 -0.00306756 0.023783 -0.012925 -9.288068
84.190000 0.00133085 0.00134216 0.00090029 0.005336 -0.013585 -9.292360
84.200000 -0.00046382 0.00170611 0.00084438 0.010980 -0.013835 -9.303919
84.210000 -0.00101729 0.00097859 -0.00018238 0.011746 -0.020306 -9.299311
84.220000 0.00067299 0.00000991 -0.00013215 0.032387 -0.018218 -9.305109
84.230000 0.00038502 0.00028275 0.00001243 0.028129 -0.004723 -9.288456
84.240000 0.00275404 0.00103798 -0.00066652 0.033693 -0.013077 -9.295094
84.250000 0.00048360 -0.00051060 0.00030958 0.012961 -0.001010 -9.297572
84.260000 0.00084655 0.00165070 -0.00112955 0.016964 -0.018930 -9.290284
84.270000 0.00035071 0.00092080 -0.00087654 0.020835 -0.013105 -9.299895
84.280000 -0.00020553 0.00231737 -0.00142698 0.018017 -0.016481 -9.282434
84.290000 0.00192759 0.00134186 -0.00205946 0.001988 -0.010518 -9.285768
84.300000 -0.00000239 0.00019849 -0.00166565 0.001615 -0.015715 -9.286829
84.310000 0.00272646 0.00029982 0.00008975 0.012470 -0.012315 -9.305970
84.320000 0.00151364 0.00076402 -0.00075968 0.020331 -0.002224 -9.279694
84.330000 0.00223713 -0.00032509 0.00092634 0.022552 -0.027790 -9.299755
84.340000 -0.00028722 0.00128151 -0.00220516 0.001868 -0.017940 -9.287003
84.350000 0.00068429 0.00059331 -0.00128670 0.006371 -0.017071 -9.304812
84.360000 0.00081833 -0.00088697 -0.00178745 0.037937 -0.011013 -9.288146
84.370000 0.00149826 0.00052967 -0.00149053 0.022926 -0.007390 -9.285844
84.380000 0.00232428 -0.00071993 -0.00116159 0.020383 -0.020312 -9.306002
84.390000 0.00049434 0.00111504 -0.00075184 0.037587 -0.006793 -9.318882
84.400000 0.00089183 -0.00134422 0.00006503 0.017554 -0.010839 -9.279927
84.410000 0.00078217 0.00061566 -0.00154856 0.008973 -0.010736 -9.300647
84.420000 0.00009417 0.00199929 -0.00257324 0.008031 -0.001546 -9.306292
84.430000 -0.00005420 0.00198049 -0.00015925 0.029708 -0.030946 -9.301550
84.440000 0.00067454 0.00174660 -0.00035314 0.025720 -0.007832 -9.292281
84.450000 0.00123266 0.00072556 -0.00033476 0.029854 -0.017886 -9.282726
84.460000 0.00150569 0.00269597 -0.00099489 0.023566 -0.007652 -9.293014
84.470000 0.00083595 -0.00073689 -0.00085190 0.024914 -0.025011 -9.306067
84.480000 0.00286289 0.00148449 -0.00134367 0.014588 -0.009857 -9.302536
